,,,https://www.bigdipper.com.ar,,,info@bigdipper.com.ar,,,,,,,,
IPC-HFW3841TP-ZAS-27135-S2,,IPC 8MP 2.7-12mm OUTLET,DAHUA,"185,00","185,00","185,00",21,92,0,0,0,0,5,97
IPC-HDW5842TP-ZE-2712-S3,,IPC 8MP 2.7-12mm Zoom,DAHUA,"221,58","221,58","221,58",21,195,0,0,0,0,0,195
IPC-HDW3841EMP-S-0280B-S2,,IPC 8MP 2.8mm OUTLET,DAHUA,"75,00","75,00","75,00",21,53,5,0,0,0,2,60
IPC-HDW3849HP-AS-PV-0280B-S4,,IPC 8MP Dual Led OUTLET,DAHUA,"99,00","99,00","99,00",21,209,465,0,0,0,1,675
IPC-HDW3849HP-AS-PV-0360B-S4,,IPC 8MP Dual Led OUTLET,DAHUA,"99,00","99,00","99,00",21,428,12,0,0,0,4,444
IPC-T4AP-LED-0280B,,IPC Domo WiFi 4Mpx OUTLET,DAHUA,"29,00","29,00","29,00",21,0,0,0,0,0,13,13
IPC-EB5541P-AS,,Ojo de Pez IP 5Mpx OUTLET,DAHUA,"175,00","175,00","175,00",21,0,0,0,0,0,0,0
SD6C3232GB-HNR-A-PV1,,PTZ 2MP 32x TiOC OUTLET,DAHUA,"536,90","536,90","536,90",21,6,0,0,0,0,0,6
SD5A245GB-HNR,,PTZ 2MP 45x Starli OUTLET,DAHUA,"492,06","492,06","492,06",21,15,0,0,0,0,1,16
SD6C3825GA-HNR-A-PV1,,PTZ 8MP 25x TiOC OUTLET,DAHUA,"625,40","625,40","625,40",21,8,0,0,0,0,0,8
IPC-A26LP,,REX 1080 wifi IMOU OUTLET,IMOU,"35,00","35,00","35,00",21,329,24,3,0,2,30,388
,,,,,,,,,,,,,,
IP CAMARAS,,HIK 4-6MPX,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-2DF3C400SCG-D-4G-WL40-F1,,3C Series 4MP Water-Level,HIKVISION,"2614,00","3407,00","4732,00",21,0,0,0,0,0,0,0
DS-2CD1043G2-LIUF-SL-0400,,4 M IP Smart Hybrid Light,HIKVISION,"64,00","101,00","122,00",21,0,0,0,0,0,0,0
DS-2CD1643G0-IZ-2812-C,,4 MP 2.8-12mm Bullet IPC,HIKVISION,"83,00","122,00","148,00",21,0,0,0,0,0,0,0
DS-2CD1343G2-LIUF-0280,,4 MP 2.8mm Turret IPC HIK,HIKVISION,"61,00","97,00","116,00",21,47,0,0,0,0,6,53
DS-2CD2646G2-IZS-2812,,4 MP AcuSense DarkFighter,HIKVISION,"229,00","369,00","462,00",21,0,0,0,0,0,0,0
DS-2CD2T43G2-4I-040,,4 MP AcuSense Fixed Bulle,HIKVISION,"128,00","206,00","257,00",21,0,0,0,0,0,0,0
DS-2CD2043G2-LI2U-0280,,4 MP Acusense Smart Hybri,HIKVISION,"114,00","183,00","230,00",21,0,0,0,0,0,0,0
DS-2CD2143G2-LIS2U-0280,,4 MP Acusense Smart PROMO,HIKVISION,"96,00","154,40","192,80",21,0,0,0,0,0,0,0
DS-2CD2746G2T-IZS-2812-C,,4 MP AcuSense Zoom Dome I,HIKVISION,"217,00","349,00","437,00",21,0,0,0,0,0,0,0
DS-2CD2646G2T-IZS-2812-C,,4 MP AcuSense Zoom PROMO,HIKVISION,"218,00","280,80","350,00",21,7,8,0,0,0,0,15
DS-2CD1047G2H-LIUF-SRB-0280,,4 MP ColorVu Hybrid Light,HIKVISION,"81,00","128,00","154,00",21,0,0,0,0,0,4,4
DS-2CD1347G2H-LIUF-SRB-0280,,4 MP ColorVu with Smart H,HIKVISION,"81,00","128,00","154,00",21,0,0,0,0,0,6,6
DS-2CD2647G2-LZS-3690-C,,4 MP ColorVu Zoom PROMO,HIKVISION,"244,80","393,60","492,80",21,0,0,0,0,0,0,0
DS-2CD3B46G2T-IZHSY-0832-H,,4 MP DarkFighter VF Bulle,HIKVISION,"697,80","697,80","1163,10",21,15,0,0,0,0,0,15
DS-2CD1043G2-LIUF-0280,,4 MP Fixed Bullet IPC HIK,HIKVISION,"61,00","97,00","116,00",21,0,0,0,0,0,2,2
DS-2CD1043G2-LIU-0280,,4 MP Fixed Bullet Network,HIKVISION,"61,00","96,00","115,00",21,0,0,0,0,0,2,2
DS-2CD1143G2-LIU-0280,,4 MP Fixed Dome Network C,HIKVISION,"64,00","101,00","122,00",21,149,0,0,0,0,22,171
DS-2CD1343G2-LIU-0280,,4 MP Fixed Turret Network,HIKVISION,"61,00","96,00","115,00",21,10,0,0,20,0,0,30
DS-2CD3D46G2T-IZMSU-2812,,4 MP HDMI Varifocal Dome ,HIKVISION,"0,00","0,00","0,00",21,0,0,0,0,0,0,0
DS-2CD1643G2-IZS-2812,,4 MP MD 2.0 2.8-12mml Bul,HIKVISION,"103,00","163,00","195,00",21,26,0,0,0,0,1,27
DS-2CD1043G2-I-0280,,4 MP MD 2.0 2.8mm Bullet ,HIKVISION,"61,00","96,00","115,00",21,0,0,0,0,0,0,0
DS-2CD1143G2-I-0280,,4 MP MD2.0 Fixed Dome IPC,HIKVISION,"64,00","101,00","122,00",21,0,0,0,0,0,0,0
DS-2CD2T46G2P-ISU-SL-0280-C,,4 MP Panoramic AcuSense,HIKVISION,"149,00","239,00","300,00",21,0,0,0,0,0,1,1
DS-2CD1143G2-LIUF-0280,,4 MP Smart Hybrid Light,HIKVISION,"64,00","101,00","122,00",21,54,0,0,0,0,19,73
DS-2CD1043G2-LIUF-SL-0280,,4 MP Smart Hybrid Light F,HIKVISION,"64,00","101,00","122,00",21,92,0,0,0,0,10,102
DS-2CD1643G2-LIZSU-2812,,4 MP Smart Hybrid Light V,HIKVISION,"103,00","163,00","195,00",21,19,0,0,0,0,5,24
DS-2CD1743G2-LIZSU-2812,,4 MP Smart Hybrid Light V,HIKVISION,"103,00","162,00","194,00",21,1,0,0,0,0,0,1
DS-2CD3041G2-LIUF-0280,,4MP 2.8 HybridLight,HIKVISION,"68,00","107,00","129,00",21,2,0,0,0,0,0,2
DS-2XS2T41G1-ID-4G-C05S07-0400,,4MP 4.0 IR Solar LTE,HIKVISION,"250,00","393,00","472,00",21,30,0,0,0,0,0,30
DS-2CD2043G2-I-0280,,4Mp AcuSense 2.8 Bullet,HIKVISION,"108,00","174,00","218,00",21,4,0,0,0,0,0,4
DS-2CD2743G2-IZS-2812,,4MP AcuSense 2.8-12 PROMO,HIKVISION,"197,00","317,00","396,00",21,6,0,0,0,0,0,6
DS-2CD2043G2-IU-0280-BLACK,,4Mp AcuSense Bullet,HIKVISION,"112,00","181,00","227,00",21,24,0,0,0,0,5,29
DS-2CD2146G2-ISU-0280-C,,4Mp AcuSense Dome,HIKVISION,"127,00","204,00","255,00",21,25,0,0,0,0,0,25
DS-2CD2643G2-LIZS2U-2812,,4MP Acusense DualL 2.8-12,HIKVISION,"201,00","324,00","404,00",21,0,0,0,0,0,0,0
DS-2CD2143G2-LIS2U-0280-BLACK,,4Mp Acusense Hybridlight,HIKVISION,"122,00","197,00","247,00",21,49,0,0,0,0,1,50
DS-2CD2343G2-LI2U-0280,,4Mp AcuSense SmartLight,HIKVISION,"108,00","174,00","218,00",21,3,0,0,0,0,0,3
DS-2CD2643G2-IZS,,4MP AcuSense Vari IK10,HIKVISION,"198,00","319,00","399,00",21,0,0,0,0,0,0,0
DS-2CD2T47G3-LIS2UY-SL-0280,,4MP ColorVu 2.8 Smart IR,HIKVISION,"195,00","310,00","388,00",21,10,0,0,0,0,0,10
DS-2CD1T47G2H-LIUF-0400,,4Mp ColorVu 4.0 Bullet,HIKVISION,"80,00","126,00","152,00",21,24,0,0,0,0,0,24
DS-2CD2047G3-LI2UY-SL-0280,,4Mp ColorVu Bullet,HIKVISION,"150,00","238,00","298,00",21,20,0,0,0,0,0,20
DS-2CD1047G2H-LIUF-0280,,4MP ColorVu DualLight 2.8,HIKVISION,"75,00","117,00","141,00",21,0,0,0,0,1,2,3
DS-2CD1T47G2H-LIUF-0280,,4MP ColorVu Hybrid Light ,HIKVISION,"80,00","126,00","152,00",21,0,0,0,0,0,0,0
DS-2CD2047G3-LI2UY-0280,,4Mp ColorVu Nema,HIKVISION,"144,00","229,00","287,00",21,20,0,0,0,0,0,20
DS-2CD1047G2H-LIU-0280,,4MP ColorVu Smart Hybrid ,HIKVISION,"74,00","117,00","140,00",21,113,0,0,0,0,11,124
DS-2CD1147G2H-LIU-0280,,4MP ColorVu Smart Hybrid ,HIKVISION,"82,00","129,00","155,00",21,26,0,0,1,0,0,27
DS-2XS6A47G1-LS-C36S80-0400,,4MP ColorVu Solar LTE,HIKVISION,"1337,00","2153,00","2691,00",21,1,0,0,0,0,0,1
DS-2CD2647G3-LIZS2UY-SL-2812,,4Mp ColorVu Varifocal,HIKVISION,"312,00","496,00","620,00",21,10,0,0,0,0,0,10
DS-2CD2047G3-LIY-0280,,4Mp CV MIC AntiCorrosiva,HIKVISION,"140,00","223,00","278,00",21,0,0,0,0,0,0,0
DS-2CD2647G3-LIZSY-2812,,4Mp CV VariFocal IK10,HIKVISION,"302,00","481,00","601,00",21,16,0,0,0,0,0,16
DS-2CD2747G3T-LIZSY-2812,,4Mp CV Varifocal IK10,HIKVISION,"292,00","464,00","581,00",21,3,0,0,0,0,0,3
DS-2CD2646G2HT-IZS2U-SL-2812-eF,,4MP DarkFighter Varifocal,HIKVISION,"256,00","412,00","516,00",21,14,0,0,0,0,4,18
IDS-2CD7547G0-XZHSY-2812,,4MP DarkfighterS Deepinvi,HIKVISION,"1110,50","1110,50","1850,80",21,2,0,0,0,0,0,2
IDS-2CD7A47G0-XZHSY-2812,,4MP DarkfighterS DeepinVi,HIKVISION,"1110,80","1110,80","1851,40",21,1,0,0,0,0,0,1
iDS-2CD7A46G0-P-IZHSY-2812-C,,4MP DeepinView ANPR Bulle,HIKVISION,"575,00","926,00","1157,00",21,0,0,0,0,0,0,0
IDS-2CD5T47G2-V-XHSY-0400,,4MP DeepInView Bullet,HIKVISION,"393,00","632,00","790,00",21,86,0,0,0,0,0,86
IDS-2CD5T47G2-V-XS-0400,,4MP DeepInView Bullet,HIKVISION,"367,00","591,00","739,00",21,75,0,0,0,0,0,75
iDS-2CD7A46G0-IZHSY-2812-C,,4MP DeepinView Bullet IPC,HIKVISION,"720,00","910,00","1516,70",21,2,0,0,0,0,0,2
IDS-2CD7146G0-IZS-2812-D,,4MP DeepinView Indoor Var,HIKVISION,"710,70","810,00","1184,40",21,0,0,0,0,0,0,0
IDS-2CD8A47G0-SC-ZY-2812,,4MP DeepinView Self-Clean,HIKVISION,"638,00","1028,00","1285,00",21,4,0,0,0,0,0,4
IDS-2CD8A47G0-SC-ZY-0832,,4MP DeepinView Self-Clean,HIKVISION,"638,00","1028,00","1285,00",21,4,0,0,0,0,0,4
IDS-2CD7T46G2-VX3-IHSY-4-12-25,,4MP DeepInView TripleLens,HIKVISION,"925,00","1205,00","1674,00",21,41,0,0,0,0,0,41
IDS-2CD7A46G2-IZHSY-2812,,4Mp DeepInView Varifocal,HIKVISION,"0,00","0,00","0,00",21,6,0,0,0,0,0,6
IDS-2CD7A46G2-V-XZHSY-2812,,4MP DeepInView Varifocal,HIKVISION,"714,00","931,00","1294,00",21,21,0,0,0,0,0,21
DS-2CD2047G2H-LIU-SL-0280-EF,,4MP DualLight ColorVu Bul,HIKVISION,"145,00","234,00","292,00",21,6,0,0,0,0,0,6
DS-2CD1643G2-LIZSU-SL-2812,,4MP DualLight MD 2.0 VF,HIKVISION,"108,00","170,00","204,00",21,14,0,0,0,0,0,14
DS-2CD1043G2-LIDUF-4G-SL-0280,,4Mp HybridLight 4G LTE,HIKVISION,"49,00","77,00","93,00",21,17,0,0,0,0,2,19
DS-2CD2T47G2H-LISU-SL-040-EF,,4MP IPC Hibrid light Colo,HIKVISION,"189,00","304,00","380,00",21,1,0,0,0,0,0,1
DS-2CD2T47G2H-LISU-SL-0280-E,,4MP Smart Hybrid Light CV,HIKVISION,"189,00","304,00","380,00",21,17,0,0,0,0,0,17
DS-2XS2T41G1-ID-4G-C05S07-040,,4MP Solar-powered Securit,HIKVISION,"250,00","393,00","472,00",21,0,0,0,0,0,0,0
DS-2CD3751G0-IZS-2713-C,,5 MP Zoom Dome IPC PROMO,HIKVISION,"80,25","117,75","143,25",21,0,0,0,0,0,0,0
DS-2CD3651G0-IZS-2713-C,,5MP Zoom Bullet HIK PROMO,HIKVISION,"80,25","117,75","143,25",21,0,0,0,0,0,4,4
DS-2CD2063G2-I-0280,,6 MP AcuSense 2.8mm Bulle,HIKVISION,"114,00","183,00","230,00",21,0,0,0,0,0,0,0
DS-2CD3766G2T-IZSY-0735-H,,6 MP AcuSense Varifocal D,HIKVISION,"426,00","555,00","771,00",21,12,0,0,0,0,0,12
DS-2CD2063G2-LI2U-0280,,6MP AcuSense 2.8mm Bullet,HIKVISION,"118,00","190,00","238,00",21,1,0,0,0,0,0,1
DS-2CD3756G2-IZS-27135-C,,AcuSense 5 MP 2.7-13.5mm ,HIKVISION,"317,00","414,00","574,00",21,48,0,0,0,0,2,50
IDS-2CD7A47G0-XZHS-2812,,IPC 4MP DarkfighterS Deep,HIKVISION,"1022,20","1022,20","1703,60",21,0,0,0,0,0,0,0
IDS-2CD8A48G0-XZHSY-0520-0400,,IPC 4Mp DeepinView multi-,HIKVISION,"1532,80","1532,80","2554,70",21,2,0,0,0,0,0,2
IDS-2CD8447G0-B-RS-0280,,IPC DeepinView Triple-Len,HIKVISION,"1774,50","1774,50","2957,50",21,1,0,0,0,0,0,1
,,,,,,,,,,,,,,
IP CAMARAS,,INTEL. ARTIFIC.,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
ITC352-AU3F-IRL8ZF1640-C1,,3MP AllInOne IR AI LPR,DAHUA,"1512,96","1512,96","1512,96",21,2,36,0,0,0,0,38
ITC431-RW1F-IRL8,,4MP IR AI Enforcement Cam,DAHUA,"1164,80","1164,80","1164,80",21,34,0,0,0,0,0,34
IPC-HFW7442HP-Z-2712F-DC12AC24V-S2,,4MP IR Bullet WizMind Net,DAHUA,"429,52","429,52","429,52",21,3,0,0,0,0,0,3
IPC-HFW7442HP-Z-0832-DC12AC24V-S2,,4MP IR Bullet WizMind Net,DAHUA,"462,56","462,56","462,56",21,16,0,0,0,0,0,16
IPC-HDW3441TMP-AS-0280B,,4MP IR WizSense Eyeball,DAHUA,"239,12","309,58","356,87",21,1,0,0,0,0,0,1
IPC-HFW5442EP-ZE-2712,,4MP WDR IR Bullet AI Netw,DAHUA,"209,78","209,78","209,78",21,0,0,0,0,0,0,0
IPC-HDW5842TM-ASE,,8MP IR Fixed-focal Eyebal,DAHUA,"246,72","320,73","368,85",21,0,0,0,0,0,0,0
ITC952-AU3F-IRL8ZF1640-C1,,9MP All-in-one IR AI Enfo,DAHUA,"2338,96","2338,96","2338,96",21,2,0,0,0,0,0,2
IPC-HFW71242HP-Z-2712-DC12AC24V,,Bullet 16 Mpx Conteo de p,DAHUA,"484,59","484,59","484,59",21,1,0,0,0,0,0,1
IPC-HFW5241EP-ZE-0564,,Bullet IP 2Mpx Starlight ,DAHUA,"159,30","159,30","159,30",21,0,0,0,0,0,9,9
IPC-HFW5241EP-ZE-27135,,Bullet IP 2Mpx Starlight ,DAHUA,"158,64","158,64","158,64",21,14,0,0,0,0,3,17
ITC215-PW6M-IRLZF-B,,Camara IP LPR p Accesos,DAHUA,"320,90","320,90","320,90",21,0,0,0,0,0,0,0
ITC416-PL8I-IZ,,Dahua 4MP Access ANPR Cam,DAHUA,"619,50","619,50","619,50",21,24,15,0,0,0,0,39
ITC413-PW4D-IZ3,,Dahua Access ANPR Camera ,DAHUA,"524,71","718,78","826,59",21,0,0,0,0,0,0,0
DS-2CD6825G0-C-IV-020-B,,Dual-Lens People Counting,HIKVISION,"834,00","1087,00","1509,00",21,0,0,0,0,0,0,0
IPC-HDBW3449EP-AS-NI-0360B,,IP Dome 4Mp IK10 OUTLET,DAHUA,"72,00","72,00","72,00",21,23,0,0,0,0,6,29
IPC-HFW8241EP-Z-27135,,IPC Bullet 2Mpx AI,DAHUA,"94,40","94,40","94,40",21,3,0,0,0,0,0,3
IPC-HFW5442TP-AS-LED-0360B,,IPC Bullet 4Mpx H.265 IRl,DAHUA,"236,00","236,00","236,00",21,5,2,0,0,0,0,7
IPC-HDBW8241EP-ZE-27135,,IPC Domo 2Mpx AI,DAHUA,"212,40","212,40","212,40",21,2,0,0,0,0,0,2
IPC-HDW5541HP-AS-PV-0360B,,IPC Domo 5Mpx H.265 WDR I,DAHUA,"142,78","142,78","142,78",21,2,0,0,0,0,0,2
IPC-HDW3441TP-ZAS-27135,,IPC Domo IR 4Mpx OUTLET,DAHUA,"120,00","120,00","120,00",21,99,3,0,0,0,2,104
ITC414-PH5B-TF3-POE,,Parking Space Detection C,DAHUA,"114,66","114,66","114,66",21,2,0,0,0,0,0,2
,,,,,,,,,,,,,,
IP CAMARAS,,HIK TRAFFIC,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-TCP440-B,,4 MP iBeacon Guidance Cam,HIKVISION,"307,00","400,00","556,00",21,0,0,0,0,0,0,0
iDS-TCM403-BI-0832,,4 MP IR ANPR Smart IPC Hi,HIKVISION,"1319,00","1720,00","2389,00",21,6,0,0,0,0,1,7
DS-TCG405-E-12VPOE,,4MP ANPR Entrance Video U,HIKVISION,"682,00","1099,00","1373,00",21,0,0,0,0,0,3,3
IDS-2CD7A46G2-P-IZHSY-2812,,4MP Deepin ANPR VF Bulle ,HIKVISION,"575,00","926,00","1157,00",21,51,0,0,0,0,0,51
iDS-2CD7A46G0-P-IZHSY-0832-C,,4MP DeepInView ANPR IK10,HIKVISION,"630,00","1015,00","1268,00",21,0,0,0,0,0,0,0
DS-TCP506-EP,,5MP Fisheye Parking Camer,HIKVISION,"441,00","574,00","798,00",21,0,0,0,0,0,0,0
IDS-TCV907-BIR,,9 MP ANPR All-Rounder Tra,HIKVISION,"31959,00","31959,00","53265,00",21,1,0,0,0,0,0,1
IDS-TCV991-FIR,,9MP ANPR Radar IPC Hikvis,HIKVISION,"32696,50","32696,50","54494,20",21,1,0,0,0,0,0,1
L1300-R117,,Pole for LPR Camera Unit ,HIKVISION,"65,00","102,00","122,00",21,1,0,0,0,0,0,1
,,,,,,,,,,,,,,
IP CAMARAS,,DAHUA 4-6MPX,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
IPC-HDW1430DTP-STW-0280B,,4 MP IR WiFi OUTLET,DAHUA,"28,00","28,00","28,00",21,1,0,0,0,0,3,4
IPC-HFW2431DGP-4G-SP-NL668LA-B-0600B,,4MP 4G Solar OUTLET,DAHUA,"165,00","165,00","165,00",21,2,0,0,0,0,1,3
IPC-HUM8441-E1-L1,,4MP Covert Pinhole WizMin,DAHUA,"23,60","23,60","23,60",21,1,0,0,0,0,0,1
IPC-HFW1439TC1P-SA-IL-0360B-S6,,4MP Dual Light 3.6mm Bull,DAHUA,"55,06","71,50","82,23",21,0,0,0,0,0,0,0
IPC-HFW3449T1P-AS-PV-0280B-S4,,4MP Dual Light A-Deterren,DAHUA,"132,42","132,42","132,42",21,0,0,0,0,0,1,1
IPC-HDW1439VP-SA-IL-0280B-S6,,4MP Dual Light Eyeball IP,DAHUA,"55,06","71,50","82,23",21,0,0,0,0,0,0,0
IPC-HDW1439T1P-LED-0280B-S4,,4MP Entry Full-color Fixe,DAHUA,"60,05","84,57","97,26",21,0,3,0,0,0,1,4
IPC-HFW1439S1P-A-LED-0280B-S4,,4MP Entry Full-color Fixe,DAHUA,"66,05","93,03","106,98",21,0,0,2,0,0,0,2
IPC-HFW1439S1P-A-LED-0280B-S6,,4MP Entry Full-color Fixe,DAHUA,"53,86","69,94","80,43",21,0,0,0,0,0,1,1
IPC-HFW1431S1P-0280B-S4,,4MP Entry IR Fixed-focal ,DAHUA,"56,00","70,00","75,00",21,0,2,0,0,0,0,2
IPC-HFW1431TP-ZS-2812-S4,,4MP Entry IR Vari-focal B,DAHUA,"95,23","123,68","142,23",21,0,0,0,0,0,1,1
IPC-HFW5442EP-ZE-2712-S3,,4MP IR 2.7-12mm Bullet Wi,DAHUA,"247,00","353,00","474,66",21,2,0,0,0,6,0,8
IPC-HDW3441TP-ZS-27135-S2   ,,4MP IR 2.7-13mm OUTLET,DAHUA,"119,00","119,00","119,00",21,38,0,0,0,0,6,44
IPC-HFW1431TC1P-SA-0280B-S6,,4MP IR 2.8mm Bullet IPC u,DAHUA,"52,08","67,64","77,78",21,0,0,0,0,3,0,3
IPC-HDBW5442RP-ASE-0280B-S3,,4MP IR 2.8mm IK10 Dome Wi,DAHUA,"137,67","137,67","137,67",21,4,0,0,0,0,0,4
IPC-HFW3441DGP-AS-4G-NL668LA-B-0280B,,4MP IR 4G Bullet,DAHUA,"179,00","179,00","179,00",21,15,0,0,0,0,0,15
IPC-HDBW2441RP-ZAS-27135,,4MP IR Dome WizSense IPC,DAHUA,"107,38","107,38","107,38",21,0,0,0,0,0,0,0
IPC-HDBW5442EP-ZE-2712-DC12AC24V-S3,,4MP IR Vari-focal IK10 Do,DAHUA,"209,78","209,78","209,78",21,0,0,0,0,0,1,1
IPC-HDW1431T1P-ZS-2812-S4,,4MP IR VariFocal Turret,DAHUA,"75,52","75,52","75,52",21,0,1,0,0,0,35,36
IPC-4M-BUZI-MA,,4MP LightHunter Domo IK10,CYGNUS,"180,18","234,23","269,37",21,64,5,0,0,0,3,72
IPC-HDW2449TP-S-IL-0280B,,4MP Smart Dual Light 2.8m,DAHUA,"57,82","57,82","57,82",21,0,0,0,0,0,0,0
IPC-HFW2449MP-S-LED-0600B-B-PRO,,4MP WizColor  Bullet WizS,DAHUA,"93,50","128,08","147,29",21,2,0,0,3,0,0,5
IPC-HDW2449TP-S-LED-0360B-PRO,,4MP WizColor Eyeball WizS,DAHUA,"93,50","128,08","147,29",21,1,0,0,5,0,0,6
IPC-HFW3549T1P-ZAS-PV-27135,,5M IPC 2-13mm Act OUTLET,DAHUA,"185,00","185,00","185,00",21,3,0,0,0,0,0,3
IPC-5M-DUI-M,,5MP 2.8 ColorHunter MIC,CYGNUS,"118,30","153,79","176,86",21,47,5,0,0,0,1,53
IPC-5M-FUI-A,,5MP 6.0 ColorHunter IK10,CYGNUS,"72,00","86,00","92,00",21,46,5,0,0,0,6,57
IPC-HFW1530SP-0280B-S6,,5MP Entry IR 2.8mm Bullet,DAHUA,"64,55","90,91","104,55",21,0,0,0,0,6,1,7
IPC-HDW1530TP-0280B-S6,,5MP IR 2.8 Turret,DAHUA,"50,74","50,74","50,74",21,1,0,0,0,0,1,2
IPC-HDW5541TMP-ASE-0360B-S3,,"5MP IR 3,6mm Eyeball WizM",DAHUA,"112,76","112,76","112,76",21,31,0,0,0,0,3,34
IPC-HDBW5541RP-ASE-0360B-S3,,5MP IR 3.6mm IK10 Dome Wi,DAHUA,"115,38","115,38","115,38",21,22,0,0,0,0,2,24
IPC-HFW5541EP-ZE-27135-S3,,5MP IR Vari-focal Bullet ,DAHUA,"187,49","187,49","187,49",21,41,0,0,0,0,2,43
IPC-HDBW2541RP-ZAS-27135-S2,,5MP IR Vari-focal Dome Wi,DAHUA,"167,65","229,65","264,10",21,0,0,0,0,0,1,1
IPC-HDW5541TP-ZE-27135-S3,,5MP IR Vari-focal Eyeball,DAHUA,"177,00","177,00","177,00",21,15,0,0,0,0,8,23
IPC-HFW1431S1P-0280B-S4-QH,,Bullet 4 mpx 2.8mm IR 30m,DAHUA,"147,00","191,58","220,32",21,1,0,0,0,4,1,6
IPC-HFW1431S1P-A-0280B-S4-QH2,,Bullet IP 4 mpx IR30m Mic,DAHUA,"44,84","44,84","44,84",21,1,0,0,0,0,0,1
IPC-HFW1431S1P-A-0360B-S4-QH2,,Bullet IP 4 Mpx Lente 3.6,DAHUA,"44,84","44,84","44,84",21,0,0,0,0,13,6,19
IPC-HFW1431T1P-ZS-2812-S4,,Bullet IP 4Mpx IR 50m WDR,DAHUA,"75,52","75,52","75,52",21,0,0,0,0,0,0,0
IPC-HFW5541EP-ZE-27135,,Bullet IP 5 Mpx WizMind F,DAHUA,"183,56","183,56","183,56",21,9,0,0,0,0,0,9
IPC-T2B40P-ZS-2812,,Camara IP Minidomo IR 40m,DAHUA,"5,90","5,90","5,90",21,1,0,0,0,0,0,1
IPC-HDW1431T1P-0280B-S4,,Domo IP 4Mpx H.265+ IR 30,DAHUA,"49,00","59,00","59,00",21,0,0,3,2,13,13,31
IPC-HDW2431TP-ZS-27135-S2,,Domo IP 4Mpx Starlight Va,DAHUA,"89,18","115,93","133,32",21,0,0,0,0,0,0,0
IPC-HDBW5241RP-ASE-0280B-S3,,IPC 2MP IR 2.8mm Dome Wiz,DAHUA,"75,00","75,00","75,00",21,46,6,0,0,0,1,53
IPC-HDBW3449R1P-ZAS-PV-27135,,IPC 4M IK10 2-13mm OUTLET,DAHUA,"89,00","89,00","89,00",21,12,0,0,0,0,4,16
IPC-HDW1439T1P-A-LED-0280B-S4,,IPC 4MP Entry Full-color ,DAHUA,"40,12","40,12","40,12",21,0,0,0,0,0,10,10
IPC-HDPW1431R1P-0280B-S4,,IPC 4Mpx 2.9mm Dahua,DAHUA,"44,84","44,84","44,84",21,0,0,1,0,0,1,2
IPC-HFW2431TP-ZAS-27135-S2,,IPC 4Mpx Bullet IR H.265 ,DAHUA,"103,31","103,31","103,31",21,1,0,0,0,0,0,1
IPC-HDBW4431FP-M,,IPC 4Mpx Moviles,DAHUA,"33,04","33,04","33,04",21,1,0,0,0,0,0,1
IPC-HDW5541HP-ASE-PV-0280B,,IPC 5MP 2.8mm Eyeball Wiz,DAHUA,"142,91","142,91","142,91",21,16,0,0,0,0,6,22
IPC-HDW5541HP-ASE-PV-0360B,,IPC 5MP 3.6mm Eyeball,DAHUA,"85,00","85,00","85,00",21,153,0,0,0,0,6,159
IPC-HDBW5541EP-ZE-27135-DC12AC24V-S3,,IPC 5MP IR 2.7-13mm IK10 ,DAHUA,"187,49","187,49","187,49",21,23,0,0,0,0,5,28
CY-IPC-4M-FW,,IPC Bullet 4Mpx IR 30mt H,SMARTPIXEL,"71,01","92,41","103,09",21,3,0,0,0,0,0,3
CY-IPC-5M-DWS-A,,IPC Cygnus Domo 5Mpx H.26,CYGNUS,"158,01","205,62","246,48",21,0,4,0,0,0,0,4
IPC-HDBW5431EP-ZE-27135,,IPC Dahua Domo 4Mpx H.265,DAHUA,"165,20","165,20","165,20",21,4,1,1,0,0,0,6
IPC-HDPW1431R1P-ZS-2812-S4,,IPC Domo 4Mpx 2.8-12mm IR,DAHUA,"80,24","80,24","80,24",21,0,3,0,0,0,0,3
,,,,,,,,,,,,,,
IP CAMARAS,,HIK 8MPX/4K,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-2CD2086G2-I-0280-C,,4K AcuSense 2.8mm Mini Bu,HIKVISION,"159,00","256,00","320,00",21,1,0,0,0,0,0,1
