,,,https://www.bigdipper.com.ar,,,info@bigdipper.com.ar,,,,,,,,
ASM100,,Lector registrador de tar,DAHUA,"59,00","59,00","59,00",21,35,17,0,0,0,8,60
ASR1100B-D,,Lector RFID RS485,DAHUA,"38,94","38,94","38,94",21,0,4,0,0,0,0,4
ASR1102A-D(V2),,Lector RFID/Huella RS485,DAHUA,"31,86","31,86","31,86",21,0,0,0,1,0,0,1
ASR1101M-D,,Lector RFID/PIN RS485,DAHUA,"38,94","38,94","38,94",21,0,4,7,0,0,0,11
ASR1201D-D,,Lector RFID/PIN RS485,DAHUA,"40,50","48,60","48,60",21,0,0,0,0,0,0,0
ASM100-D,,Lector Tarjeta RFID USB,DAHUA,"59,00","59,00","59,00",21,55,20,0,0,0,6,81
ASA2212A,,Terminal T&A RFID/FP/PIN,DAHUA,"76,70","76,70","76,70",21,3,0,0,0,0,0,3
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,CERRADURAS,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
GL300-RIGHT,,Cerradura autónoma DER,ZKTECO,"134,98","175,44","176,46",21,12,3,0,0,1,0,16
GL300-LEFT,,Cerradura Autonoma IZQ,ZKTECO,"134,98","175,44","176,46",21,31,2,0,0,0,1,34
TL800,,Cerradura con visor,ZKTECO,"231,37","300,82","301,84",21,0,0,0,0,0,0,0
IDLOCK-BIO,,Cerradura digital PIN/FP,CONTROL iD,"195,65","279,78","312,06",21,1,2,0,0,0,1,4
ML200,,Cerradura FP / BT,ZKTECO,"74,38","96,73","97,75",21,3,2,0,0,1,0,6
ML300,,Cerradura FP BT,ZKTECO,"124,00","162,00","194,00",21,89,2,0,0,1,2,94
TL700,,Cerradura FP Timbre,ZKTECO,"125,29","162,86","163,88",21,0,0,0,1,0,0,1
ZL700L-Inward,,Cerradura Hotel RFID,ZKTECO,"154,19","200,43","140,00",21,3,0,0,0,0,0,3
ZL700L-Outward,,Cerradura Hotel RFID,ZKTECO,"154,19","200,43","201,45",21,3,0,0,0,0,0,3
ZL700R-Inward,,Cerradura Hotel RFID,ZKTECO,"154,19","200,43","201,45",21,3,0,0,0,0,0,3
ZL700R-Outward,,Cerradura Hotel RFID,ZKTECO,"154,19","200,43","201,45",21,3,0,0,0,0,0,3
ZL400-L,,Cerradura Hotel Zigbee,ZKTECO,"134,98","175,44","176,46",21,4,0,0,0,0,0,4
ZL400-R,,Cerradura Hotel ZigBee,ZKTECO,"134,98","175,44","176,46",21,3,0,0,0,0,0,3
ZL500L-Outward,,Cerradura Inalámbrica APP,ZKTECO,"144,59","187,94","188,96",21,5,0,0,0,0,0,5
ZL500R-Outward,,Cerradura Inalámbrica APP,ZKTECO,"144,59","187,94","188,96",21,4,1,0,0,0,0,5
TL400B,,Cerradura Inteligente,ZKTECO,"214,00","278,90","334,00",21,3,2,0,0,0,0,5
ZM100S,,Cerradura multibiométrica,ZKTECO,"371,79","483,31","484,33",21,1,1,0,0,0,1,3
IDLOCK-SEN,,Cerradura PIN BLuethoot,CONTROL iD,"126,60","181,03","201,92",21,2,2,0,0,0,1,5
ZL500L-Inward,,Cerradura por App,ZKTECO,"144,59","187,94","188,96",21,6,0,0,0,0,2,8
ZL500R-Inward,,Cerradura por App,ZKTECO,"144,59","187,94","188,96",21,14,1,0,0,0,0,15
TL300Z,,Cerradura ZigBee,ZKTECO,"221,68","288,15","289,17",21,5,3,0,0,0,1,9
DL30Z,,Cerradura ZigBee App,ZKTECO,"115,69","150,37","151,39",21,26,4,0,1,0,2,33
SLG200,,Gateway Cerradura,ZKTECO,"26,86","34,94","35,96","10,5",16,0,0,0,1,0,17
SLG100,,Gateway Cerradura ZigBee,ZKTECO,"30,43","39,53","40,55","10,5",21,0,2,2,0,0,25
RG4100,,Gateway Zig-Bee Cerradura,ZKTECO,"51,77","67,32","68,34",21,0,0,0,0,0,1,1
SLG410,,Gateway Zigbee Cerradura,ZKTECO,"57,80","75,14","76,16","10,5",14,0,0,0,1,3,18
ECL02,,Pestillo electrico locker,ZKTECO,"12,80","16,65","20,00",21,24,0,0,0,0,0,24
TX02-Z03H,,Smart Zigbee Gateway,ZKTECO,"0,00","0,00","0,00",21,4,0,0,0,0,0,4
SL01-T430H,,Wi-Fi Lock,ZKTECO,"134,60","175,00","210,00",21,22,0,0,2,0,0,24
SL03-T420H,,Zigbee Lock ZKTeco,ZKTECO,"124,80","162,20","194,60",21,19,0,0,0,0,0,19
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,CONTROLADOR,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
EC10,,Control de Ascensores IP,ZKTECO,"236,30","307,19","308,21","10,5",11,0,0,0,0,2,13
ATLAS-160,,Controladora 1 door,ZKTECO,"198,90","258,57","259,59","10,5",34,2,0,0,0,3,39
ATLAS-260,,Controladora 2 door,ZKTECO,"260,10","338,13","339,15","10,5",36,1,0,0,0,2,39
ATLAS-460,,Controladora 4P,ZKTECO,"321,30","417,69","418,71","10,5",13,2,0,0,0,1,16
C3-400,,Controladora 4P ZKTeco,ZKTECO,"184,00","239,20","287,10","10,5",10,0,0,0,0,1,11
INBIO-160Pro,,Controladora Biométrica,ZKTECO,"159,72","207,66","208,68","10,5",0,0,0,0,0,0,0
INBIO-260Pro,,Controladora Biométrica,ZKTECO,"242,34","315,01","316,03","10,5",1,0,0,0,0,0,1
INBIO-460Pro,,Controladora Biométrica,ZKTECO,"382,00","497,00","597,00","10,5",0,0,0,0,0,1,1
INBIO-160,,Controladora Biométrica,ZKTECO,"125,29","162,86","163,88","10,5",16,0,0,0,0,1,17
INBIO-260,,Controladora Biométrica,ZKTECO,"196,95","256,02","257,04","10,5",10,0,0,0,0,1,11
INBIO-460,,Controladora Biométrica,ZKTECO,"268,52","349,10","350,12","10,5",10,1,1,0,0,1,13
InBio160-B,,Controladora con Box,ZKTECO,"173,66","225,76","226,78","10,5",6,0,0,0,0,1,7
InBio260-B,,Controladora con Box,ZKTECO,"241,66","314,16","315,18","10,5",3,0,0,0,0,1,4
InBio460-B,,Controladora con Box,ZKTECO,"445,00","579,00","695,00","10,5",22,0,0,1,0,1,24
INBIO-160PRO-B,,Controladora con Box,ZKTECO,"244,30","317,60","381,20","10,5",0,0,0,0,0,0,0
INBIO-260PRO-B,,Controladora con Box,ZKTECO,"345,00","448,00","538,00","10,5",0,1,0,0,0,1,2
INBIO-460PRO-B,,Controladora con Box,ZKTECO,"445,80","579,00","695,00","10,5",7,4,0,0,0,3,14
ATLAS-100,,Controladora IP,ZKTECO,"153,00","198,90","199,92","10,5",7,2,0,0,0,1,10
ATLAS-200,,Controladora IP,ZKTECO,"168,30","218,79","219,81","10,5",23,0,0,1,0,3,27
ATLAS-400,,Controladora IP,ZKTECO,"198,90","258,57","259,59","10,5",4,0,0,0,0,1,5
C3-100,,Controladora IP,ZKTECO,"100,80","131,10","157,40","10,5",61,0,0,0,0,2,63
C3-200,,Controladora IP,ZKTECO,"141,10","183,50","220,20","10,5",38,0,0,0,0,10,48
Lock Control Board,,Controladora para Locker,ZKTECO,"0,00","0,00","1,02",21,2,0,0,0,0,0,2
WR485,,Convertirdor a Wiegand,ZKTECO,"8,25","10,71","11,73",21,224,0,0,0,0,4,228
AUX485,,Modulo RS485 para C2-260,ZKTECO,"10,71","13,94","14,96",21,19,0,0,0,0,0,19
DM10,,Placa de bloqueo,ZKTECO,"29,00","37,30","45,30",21,40,0,0,0,0,3,43
EX16,,Placa expansión ascensor,ZKTECO,"75,99","98,77","99,79","10,5",15,0,0,0,0,1,16
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,DETECTOR METAL,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
MDS100,,Detector de Metales,ZKTECO,"4299,00","5589,00","6707,00",21,1,0,0,0,0,0,1
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,KITS,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-KAS321,,Face Recognition Terminal,HIKVISION,"112,00","161,00","181,00","10,5",34,0,0,2,0,1,37
DS-KAS541,,Face Recognition Terminal,HIKVISION,"251,00","355,00","415,00","10,5",28,0,0,0,0,2,30
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,GARNET,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
PC-LINK-USB,,Interfaz PC-Link USB,GARNET,"19,90","19,90","19,90",21,2,0,0,0,0,0,2
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,AIR QUALITY,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
AQD-L100,,Sensor CO2 Ambiente,ZKTECO,"78,46","102,00","103,02","10,5",44,4,0,0,0,0,48
AQD-V43,,Sensor CO2 Ambiente,ZKTECO,"117,05","152,15","153,17","10,5",42,2,0,0,0,0,44
AQD-MINI,,Sensor CO2 Escritorio,ZKTECO,"53,72","69,87","70,89","10,5",41,1,0,0,0,0,42
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,HIK ASISTENCIA,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-K1A8503MF,,Terminal Asistencia FP,HIKVISION,"53,00","75,00","88,00",21,45,0,0,0,0,2,47
